season,player_id,player_name,team,position,games,tackles_total,sacks,interceptions,forced_fumbles,fumbles_recovered,passes_defended,tfl
2021,00-0034753,M.Andrews,CIN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034754,O.Burks,GB,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034756,T.Flowers,CIN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034762,B.Price,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034763,B.Parker,LAC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034768,C.Okorafor,BUF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034773,V.Vea,TB,DEF,4,0,4.0,0,0,1,0,0
2021,00-0034775,C.Kirk,LA,DEF,2,0,0.0,0,0,2,0,0
2021,00-0034778,C.Davis,TB,DEF,2,0,0.0,1,0,1,0,0
2021,00-0034779,R.Harrison,CLE,DEF,2,0,1.0,1,0,0,0,0
2021,00-0034782,H.Phillips,BUF,DEF,1,0,1.0,0,0,1,0,0
2021,00-0034789,M.Fitzpatrick,PIT,DEF,3,0,0.0,2,0,1,0,0
2021,00-0034790,D.James,LAC,DEF,3,0,1.0,2,0,0,0,0
2021,00-0034791,N.Chubb,CIN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034796,L.Jackson,LV,DEF,2,0,0.0,0,0,2,0,0
2021,00-0034797,J.Baker,MIA,DEF,5,0,5.0,1,0,0,0,0
2021,00-0034800,B.Hill,CIN,DEF,6,0,6.0,1,0,0,0,0
2021,00-0034805,J.Franklin-Myers,NYJ,DEF,5,0,6.0,1,0,0,0,0
2021,00-0034807,O.Okoronkwo,LA,DEF,1,0,1.0,0,0,0,0,0
2021,00-0034810,S.Joseph,LA,DEF,3,0,3.0,0,0,0,0,0
2021,00-0034812,T.Howard,LA,DEF,2,0,0.0,2,0,0,0,0
2021,00-0034815,F.Warner,SF,DEF,3,0,0.0,0,0,3,0,0
2021,00-0034818,D.Nnadi,KC,DEF,3,0,3.0,0,0,0,0,0
2021,00-0034825,A.Key,SF,DEF,5,0,5.0,0,0,0,0,0
2021,00-0034827,Dj.Moore,BUF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034828,H.Landry,TEN,DEF,10,0,12.0,0,0,0,0,0
2021,00-0034831,R.Green,SEA,DEF,4,0,5.0,0,0,0,0,0
2021,00-0034832,B.Chubb,DEN,DEF,1,0,0.0,1,0,0,0,0
2021,00-0034834,S.Hubbard,CIN,DEF,7,0,9.0,0,0,2,0,0
2021,00-0034842,T.Bryan,JAX,DEF,1,0,2.0,0,0,0,0,0
2021,00-0034843,M.Hughes,KC,DEF,2,0,0.0,1,0,1,0,0
2021,00-0034846,D.Leonard,IND,DEF,6,0,0.0,4,0,3,0,0
2021,00-0034856,D.Ward,CLE,DEF,3,0,0.0,3,0,0,0,0
2021,00-0034857,J.Allen,PIT,DEF,3,0,0.0,0,0,3,0,0
2021,00-0034858,Te.Edmunds,PIT,DEF,3,0,1.0,2,0,0,0,0
2021,00-0034869,S.Darnold,NO,DEF,3,0,0.0,0,0,3,0,0
2021,00-0034874,R.Smith,CHI,DEF,3,0,3.0,1,0,0,0,0
2021,00-0034887,A.Johnson,DEN,DEF,2,0,2.0,0,0,1,0,0
2021,00-0034902,S.Eguavoen,MIA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034903,T.Campbell,LAC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034954,M.Reed,DEN,DEF,5,0,5.0,0,0,1,0,0
2021,00-0034967,R.Gary,GB,DEF,9,0,10.0,0,0,1,0,0
2021,00-0034968,D.Savage,GB,DEF,2,0,0.0,2,0,0,0,0
2021,00-0034972,A.Mattison,LA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034973,M.Crosby,LV,DEF,5,0,7.0,0,0,0,0,0
2021,00-0034974,J.Love,NYG,DEF,2,0,0.0,1,0,1,0,0
2021,00-0034981,F.Moreau,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0034982,D.Greenlaw,SF,DEF,2,0,0.0,1,0,1,0,0
2021,00-0034983,H.Renfrow,LV,DEF,2,0,0.0,0,0,4,0,0
2021,00-0034984,K.Keke,GB,DEF,2,0,2.0,0,0,0,0,0
2021,00-0034992,A.Watts,MIN,DEF,5,0,5.0,0,0,0,0,0
2021,00-0034993,M.Epps,PHI,DEF,1,0,0.0,1,0,0,0,0
2021,00-0034999,T.Summers,ARI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035021,A.Dulin,MIA,DEF,2,0,0.0,0,0,2,0,0
2021,00-0035042,J.Gillan,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035048,W.Ray,CIN,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035084,Y.Nijman,LA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035094,B.Mone,SEA,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035125,A.Ingold,MIA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035140,M.Hardman,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035142,U.Amadi,SEA,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035150,K.Boyd,MIN,DEF,2,0,0.0,0,0,2,0,0
2021,00-0035166,A.Al-Shaair,SF,DEF,3,0,1.0,1,0,2,0,0
2021,00-0035202,D.Phillips,NYJ,DEF,2,0,1.0,0,0,1,0,0
2021,00-0035215,D.Harris,NO,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035217,B.Snell,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035228,K.Murray,CLE,DEF,8,0,0.0,0,0,13,0,0
2021,00-0035230,E.Oliver,BUF,DEF,4,0,4.0,0,0,0,0,0
2021,00-0035231,C.Wilkins,MIA,DEF,5,0,4.0,0,0,1,0,0
2021,00-0035235,K.McGary,DAL,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035236,B.Murphy,ARI,DEF,4,0,0.0,4,0,1,0,0
2021,00-0035239,S.Murphy-Bunting,TB,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035240,J.Tavai,NE,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035244,L.Johnson,HOU,DEF,3,0,0.0,3,0,0,0,0
2021,00-0035246,J.Arcega-Whiteside,NYG,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035248,Z.Allen,ARI,DEF,7,0,4.0,1,0,3,0,0
2021,00-0035249,J.Oliver,LAC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035250,D.Singletary,NYJ,DEF,2,0,0.0,0,0,2,0,0
2021,00-0035253,C.Gardner-Johnson,NO,DEF,4,0,2.0,3,0,0,0,0
2021,00-0035254,A.Nelson,TB,DEF,5,0,5.0,0,0,1,0,0
2021,00-0035259,T.Wesco,TEN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035261,T.Pollard,NYG,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035262,D.Tranquill,LAC,DEF,2,0,1.0,0,0,1,0,0
2021,00-0035270,A.Oruwariye,DET,DEF,7,0,0.0,6,0,1,0,0
2021,00-0035272,A.Van Ginkel,MIA,DEF,3,0,3.0,0,0,0,0,0
2021,00-0035279,C.Omenihu,SF,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035281,J.Jackson,CLE,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035286,C.Holcomb,WAS,DEF,4,0,1.0,2,0,1,0,0
2021,00-0035289,G.Minshew,NYJ,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035290,Jaq.Johnson,BUF,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035292,D.Long,TEN,DEF,3,0,1.0,2,0,0,0,0
2021,00-0035298,S.Miller,IND,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035311,M.Gaskin,JAX,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035316,K.Elliss,NO,DEF,2,0,1.0,0,0,1,0,0
2021,00-0035327,C.Moore,DET,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035346,N.Needham,MIA,DEF,4,0,1.0,2,0,1,0,0
2021,00-0035378,A.Wingard,JAX,DEF,2,0,1.0,1,0,0,0,0
2021,00-0035383,N.Herbig,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035386,T.Edwards,PHI,DEF,2,0,1.0,1,0,1,0,0
2021,00-0035393,A.Chesley,IND,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035402,C.Granderson,NO,DEF,3,0,3.0,0,0,0,0,0
2021,00-0035404,P.Gustin,CLE,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035409,S.Tuttle,NO,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035414,J.Guyton,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035507,K.Phillips,NYJ,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035519,I.Mack,BAL,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035521,D.Roberson,TEN,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035525,D.Bush,PIT,DEF,4,0,2.0,1,0,1,0,0
2021,00-0035530,K.Willis,IND,DEF,3,0,1.0,2,0,1,0,0
2021,00-0035531,A.Bryant,DET,DEF,4,0,4.0,0,0,0,0,0
2021,00-0035541,M.Dogbe,ARI,DEF,2,0,1.0,0,0,1,0,0
2021,00-0035542,K.Hall,DEN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035591,J.Hollins,LA,DEF,1,0,2.0,0,0,0,0,0
2021,00-0035594,T.Homer,SEA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035603,K.Blanton,JAX,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035607,M.Copeland,LA,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035617,T.Reeder,LA,DEF,4,0,2.0,2,0,0,0,0
2021,00-0035625,J.Thornhill,KC,DEF,2,0,0.0,1,0,1,0,0
2021,00-0035628,D.Johnson,NE,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035631,D.Sample,CLE,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035632,A.Hooker,TEN,DEF,2,0,0.0,2,0,0,0,0
2021,00-0035637,R.Ya-Sin,IND,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035638,G.Williams,CLE,DEF,2,0,0.0,2,0,0,0,0
2021,00-0035642,J.Allen,JAX,DEF,5,0,7.0,1,0,1,0,0
2021,00-0035643,J.Simmons,TEN,DEF,6,0,11.0,0,0,0,0,0
2021,00-0035645,G.Olszewski,NE,DEF,2,0,0.0,0,0,2,0,0
2021,00-0035646,S.Takitaki,HOU,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035647,M.Sweat,WAS,DEF,5,0,5.0,0,0,0,0,0
2021,00-0035650,J.Layne,PIT,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035657,D.Harris,BUF,DEF,2,0,0.0,0,0,2,0,0
2021,00-0035663,T.Rapp,LA,DEF,5,0,1.0,4,0,1,0,0
2021,00-0035665,D.Long,LA,DEF,2,0,0.0,2,0,0,0,0
2021,00-0035667,G.Gaines,LA,DEF,3,0,3.0,0,0,0,0,0
2021,00-0035669,N.Scott,LA,DEF,3,0,0.0,3,0,0,0,0
2021,00-0035674,J.Tillery,LAC,DEF,4,0,4.0,0,0,0,0,0
2021,00-0035676,A.Brown,NO,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035677,N.Adderley,LAC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035678,D.Jones,DEN,DEF,5,0,5.0,0,0,1,0,0
2021,00-0035680,Qu.Williams,NYJ,DEF,2,0,2.0,0,0,0,0,0
2021,00-0035683,D.Lawrence,NYG,DEF,2,0,2.0,0,0,0,0,0
2021,00-0035685,D.Montgomery,ARI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035687,B.Okereke,IND,DEF,3,0,1.0,2,0,0,0,0
2021,00-0035692,C.Ferrell,LV,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035693,J.Abram,LV,DEF,2,0,0.0,1,0,1,0,0
2021,00-0035695,T.Mullen,LV,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035697,G.Pratt,CIN,DEF,4,0,0.0,2,0,2,0,0
2021,00-0035699,J.Dean,TB,DEF,2,0,0.0,2,0,0,0,0
2021,00-0035705,J.Thompson,ARI,DEF,3,0,0.0,3,0,0,0,0
2021,00-0035707,D.White,TB,DEF,2,0,3.0,0,0,0,0,0
2021,00-0035710,D.Jones,ATL,DEF,1,0,0.0,0,0,2,0,0
2021,00-0035713,B.Burns,CAR,DEF,8,0,8.0,0,0,0,0,0
2021,00-0035717,N.Bosa,SF,DEF,13,0,18.0,0,0,0,0,0
2021,00-0035718,Q.Williams,NYJ,DEF,4,0,5.0,0,0,0,0,0
2021,00-0035719,D.Samuel,TEN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035763,M.Roach,NO,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035795,J.Pierre,PIT,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035804,J.Griffith,DAL,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035881,Y.Durant,NYJ,DEF,1,0,0.0,0,0,1,0,0
2021,00-0035890,T.Wharton,KC,DEF,3,0,2.0,1,0,0,0,0
2021,00-0035906,J.Lemonier,DET,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035950,M.Hartsfield,CAR,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035961,K.Barnes,GB,DEF,3,0,1.0,0,0,2,0,0
2021,00-0035962,H.Black,GB,DEF,1,0,0.0,1,0,0,0,0
2021,00-0035965,T.Galeai,GB,DEF,1,0,1.0,0,0,0,0,0
2021,00-0035984,B.Lynch,MIN,DEF,2,0,2.0,1,0,1,0,0
2021,00-0035993,T.Huntley,PIT,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036002,E.Riley,NYJ,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036045,C.Gill,TB,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036081,B.Washington,BAL,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036087,M.Bryant,NE,DEF,2,0,1.0,1,0,0,0,0
2021,00-0036090,D.Harris,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036114,A.Green,CLE,DEF,3,0,0.0,1,0,2,0,0
2021,00-0036130,J.Madubuike,BAL,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036151,B.Huff,NYJ,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036159,J.Uche,NE,DEF,3,0,3.0,0,0,1,0,0
2021,00-0036167,T.Crowder,NYG,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036171,A.Brewer,PIT,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036192,A.Epenesa,BUF,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036199,G.Stone,BAL,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036212,T.Tagovailoa,CAR,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036217,B.Ferguson,IND,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036220,D.Brown,CAR,DEF,3,0,3.0,0,0,0,0,0
2021,00-0036221,Br.Jones,MIA,DEF,6,0,5.0,1,0,2,0,0
2021,00-0036222,I.Rodgers,IND,DEF,3,0,0.0,3,0,0,0,0
2021,00-0036223,J.Taylor,TEN,DEF,3,0,0.0,0,0,3,0,0
2021,00-0036224,J.Greenard,HOU,DEF,6,0,8.0,0,0,0,0,0
2021,00-0036231,K.Dugger,NE,DEF,5,0,0.0,4,0,1,0,0
2021,00-0036239,J.Garvin,GB,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036247,F.Swain,SEA,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036248,A.Jackson,LV,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036249,J.Okwara,DET,DEF,5,0,5.0,1,0,1,0,0
2021,00-0036259,J.Jennings,JAX,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036261,B.Aiyuk,TEN,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036262,D.Hamilton,JAX,DEF,2,0,1.0,0,0,1,0,0
2021,00-0036264,J.Love,KC,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036265,A.Dillon,CHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036268,L.Shenault,ARI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036276,J.Phillips,CLE,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036282,G.Delpit,CLE,DEF,2,0,1.0,1,0,0,0,0
2021,00-0036285,A.Terrell,ATL,DEF,3,0,1.0,3,0,0,0,0
2021,00-0036286,K.Chaisson,JAX,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036288,Y.Gross-Matos,CAR,DEF,2,0,3.0,0,0,0,0,0
2021,00-0036289,R.Blacklock,HOU,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036290,C.Kmet,GB,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036291,M.Davidson,ATL,DEF,3,0,1.0,1,0,1,0,0
2021,00-0036292,Ja.Johnson,CHI,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036293,J.Chinn,CAR,DEF,3,0,1.0,1,0,1,0,0
2021,00-0036294,L.Wilson,CIN,DEF,5,0,1.0,5,0,0,0,0
2021,00-0036296,J.Zuniga,NYJ,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036300,M.Walker,ATL,DEF,2,0,0.0,1,0,1,0,0
2021,00-0036302,J.Hawkins,ATL,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036303,J.Scott,PHI,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036305,T.Gipson,CHI,DEF,6,0,6.0,0,0,1,0,0
2021,00-0036307,K.Vildor,CHI,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036316,C.Claybrooks,JAX,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036321,C.Young,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036323,P.Queen,BAL,DEF,3,0,2.0,0,0,1,0,0
2021,00-0036325,R.Hunt,BUF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036329,A.Davis,NYJ,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036330,C.Dantzler,MIN,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036331,D.Duvernay,BAL,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036333,A.Highsmith,PIT,DEF,5,0,6.0,0,0,0,0,0
2021,00-0036335,D.Wonnum,MIN,DEF,5,0,8.0,0,0,0,0,0
2021,00-0036337,J.Lynch,MIN,DEF,2,0,1.0,0,0,1,0,0
2021,00-0036341,K.Kareem,CIN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036349,K.Curl,WAS,DEF,2,0,1.0,0,0,1,0,0
2021,00-0036350,K.Willekes,MIN,DEF,1,0,2.0,0,0,0,0,0
2021,00-0036351,J.Smith-Williams,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036356,I.Simmons,ARI,DEF,2,0,1.0,1,0,0,0,0
2021,00-0036360,C.Edwards-Helaire,LV,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036361,T.Diggs,DAL,DEF,10,0,0.0,11,0,0,0,0
2021,00-0036362,W.Gay,KC,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036366,N.Gallimore,DAL,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036369,J.Simpson,PIT,DEF,3,0,0.0,0,0,3,0,0
2021,00-0036374,L.Sneed,KC,DEF,5,0,1.0,3,0,1,0,0
2021,00-0036376,T.Biadasz,NYG,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036378,M.Danna,KC,DEF,3,0,4.0,0,0,0,0,0
2021,00-0036380,A.Gilman,LAC,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036383,E.Benjamin,CAR,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036387,J.Reagor,PHI,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036388,X.McKinney,NYG,DEF,3,0,0.0,5,0,0,0,0
2021,00-0036389,J.Hurts,ATL,DEF,2,0,0.0,0,0,3,0,0
2021,00-0036394,D.Holmes,NYG,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036403,C.Toohill,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036409,J.Brooks,SEA,DEF,2,0,1.0,0,0,1,0,0
2021,00-0036411,A.Winfield,TB,DEF,8,0,3.0,2,0,4,0,0
2021,00-0036413,D.Taylor,SEA,DEF,6,0,6.0,0,0,0,0,0
2021,00-0036416,K.Fulton,TEN,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036419,T.Lewis,LA,DEF,3,0,3.0,0,0,0,0,0
2021,00-0036420,M.Agim,DEN,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036423,A.Okwuegbunam,PHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036425,D.Dallas,PIT,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036426,A.Robinson,SEA,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036431,J.Fuller,LA,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036440,D.Tuszka,PIT,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036442,J.Burrow,SF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036479,K.Paye,IND,DEF,5,0,3.0,0,0,2,0,0
2021,00-0036501,M.Carter II,NYJ,DEF,3,0,1.0,0,0,2,0,0
2021,00-0036504,B.Echols,NYJ,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036550,R.Bateman,MIA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036552,A.Ojulari,NYG,DEF,6,0,7.0,0,0,0,0,0
2021,00-0036553,C.Basham,BUF,DEF,3,0,3.0,0,0,0,0,0
2021,00-0036555,C.Hubbard,BUF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036568,R.Lopez,HOU,DEF,1,0,1.0,0,0,1,0,0
2021,00-0036571,M.Stevenson,BUF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036576,P.Hoskins,CAR,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036611,R.Johnson,NYG,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036614,J.Davis,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036616,C.Darrisaw,GB,DEF,3,0,0.0,0,0,3,0,0
2021,00-0036617,A.Samuel,LAC,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036618,S.Cosmi,PHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036620,D.Eskridge,HOU,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036621,N.Bolton,KC,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036624,A.McNeill,DET,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036628,J.Bates,DAL,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036629,C.Bynum,MIN,DEF,2,0,1.0,1,0,0,0,0
2021,00-0036633,C.Sterns,DEN,DEF,3,0,2.0,2,0,0,0,0
2021,00-0036648,N.Niemann,LAC,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036654,D.Felton,CLE,DEF,3,0,0.0,0,0,4,0,0
2021,00-0036660,T.Smith,NYG,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036666,S.Toney,WAS,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036691,T.Carter,TEN,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036695,N.Jones,TEN,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036704,C.Johnson,CHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036716,A.Ogbongbemiga,LAC,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036741,J.Stoll,SF,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036748,J.Jacobs,DET,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036749,T.Kraemer,PHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036752,A.Parker,DET,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036802,J.Rhattigan,SEA,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036843,I.Loudermilk,PIT,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036844,G.Wallow,HOU,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036845,Q.Roche,NYG,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036846,T.Norwood,PIT,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036850,C.Sample,CIN,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036867,C.Rumph,LAC,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036871,N.Hobbs,LV,DEF,2,0,1.0,1,0,0,0,0
2021,00-0036874,P.Surtain,DEN,DEF,3,0,0.0,4,0,0,0,0
2021,00-0036893,N.Harris,DET,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036898,D.Mills,CAR,DEF,4,0,0.0,0,0,4,0,0
2021,00-0036901,E.Stokes,GB,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036904,R.Rochell,LA,DEF,2,0,0.0,1,0,1,0,0
2021,00-0036906,K.Herbert,GB,DEF,3,0,0.0,0,0,3,0,0
2021,00-0036909,K.Tonga,CHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036913,K.Toney,PHI,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036914,G.Rousseau,BUF,DEF,3,0,4.0,1,0,0,0,0
2021,00-0036916,M.Williams,PHI,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036919,K.Gainwell,TB,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036921,Ta.Jackson,PHI,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036926,P.Turner,NO,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036932,M.Parsons,DAL,DEF,9,0,12.0,0,0,0,0,0
2021,00-0036934,J.Phillips,MIA,DEF,5,0,7.0,0,0,1,0,0
2021,00-0036935,K.Joseph,DAL,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036937,P.Adebo,NO,DEF,3,0,0.0,3,0,0,0,0
2021,00-0036940,O.Oweh,BAL,DEF,6,0,5.0,0,0,2,0,0
2021,00-0036942,O.Odighizuwa,DAL,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036944,J.Horn,CAR,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036945,J.Fields,CIN,DEF,4,0,0.0,0,0,4,0,0
2021,00-0036949,A.Ogundeji,ATL,DEF,2,0,1.0,0,0,1,0,0
2021,00-0036950,A.Williams,NO,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036952,J.Cooper,DEN,DEF,2,0,2.0,0,0,1,0,0
2021,00-0036954,L.Onwuzurike,DET,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036956,D.Hall,ATL,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036961,R.Grant,ATL,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036962,T.Moehrig,LV,DEF,1,0,0.0,1,0,0,0,0
2021,00-0036964,D.Barnes,DET,DEF,2,0,2.0,0,0,0,0,0
2021,00-0036967,J.Tryon,TB,DEF,3,0,4.0,0,0,0,0,0
2021,00-0036971,T.Lawrence,IND,DEF,2,0,0.0,0,0,2,0,0
2021,00-0036972,M.Jones,CAR,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036974,T.Campbell,JAX,DEF,2,0,0.0,2,0,0,0,0
2021,00-0036976,S.Brown,CAR,DEF,1,0,0.0,0,0,1,0,0
2021,00-0036981,C.Barmore,NE,DEF,1,0,1.0,0,0,0,0,0
2021,00-0036982,C.Golston,DAL,DEF,1,0,0.0,0,0,1,0,0
